resource_id,job_name,resource_name,resource_desc,resource_url,resource_type,difficulty,source,skill_tag
资料管理_7,资料管理,Python语言程序设计,档案批量处理与自动化脚本。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
资料管理_8,资料管理,信息安全概论,档案保密与信息安全管理。,https://www.icourse163.org/learn/NJU-1002537001,视频课程,进阶,中国大学MOOC,信息安全
资料管理_9,资料管理,统计学,档案统计与数据分析。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,统计学
资料管理_10,资料管理,Docker官方入门,档案系统部署与容器化运维基础。,https://docs.docker.com/get-started/,文档教程,入门,Docker官方,Docker
资料管理_11,资料管理,MySQL数据库设计与应用,档案数据库设计与查询。,https://www.icourse163.org/learn/KMUST-1206687836,视频课程,进阶,中国大学MOOC,MySQL
商务专员_1,商务专员,商务沟通,商务谈判、危机沟通与高效沟通技巧。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
商务专员_2,商务专员,市场营销,市场分析与营销组合策略。,https://www.icourse163.org/learn/ZBVC-1003007001,视频课程,入门,中国大学MOOC,市场营销
商务专员_3,商务专员,推销原理与实务,推销流程与商务洽谈技巧。,https://www.icourse163.org/learn/JSJZY-1206744802,视频课程,入门,中国大学MOOC,推销技巧
商务专员_4,商务专员,Office办公软件应用,商务文档与合同排版。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
商务专员_5,商务专员,英汉汉英商务翻译,商务函电与合同翻译能力。,https://www.icourse163.org/learn/HDZF-1450724235,视频课程,进阶,中国大学MOOC,商务翻译
商务专员_6,商务专员,沟通技巧,跨部门商务协调沟通。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
商务专员_7,商务专员,项目管理,商务项目跟进与进度管理。,https://www.icourse163.org/learn/NWPU-1003729004,视频课程,进阶,中国大学MOOC,项目管理
商务专员_8,商务专员,民法总论,商务合同相关法律基础。,https://www.icourse163.org/learn/GDUFS-1206561807,视频课程,进阶,中国大学MOOC,合同法
商务专员_9,商务专员,HubSpot CRM教程,客户关系管理与商务跟进。,https://academy.hubspot.com/courses/crm,文档教程,入门,HubSpot,CRM
商务专员_10,商务专员,Excel数据分析,商务数据分析与报表制作。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
商务专员_11,商务专员,Pro Git第二版（中文版）,商务文档版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
商务专员_12,商务专员,Atlassian Agile指南,敏捷协作与项目优先级管理方法。,https://www.atlassian.com/agile,文档教程,入门,Atlassian,战略分析
商务专员_13,商务专员,营销策划,宁波城市职业技术学院营销策划，PPT与宣传素材策划能力。,https://www.icourse163.org/learn/NBCC-1001616007,视频课程,进阶,中国大学MOOC,设计制作
内容审核_1,内容审核,信息安全概论,内容安全与网络信息治理基础。,https://www.icourse163.org/learn/NJU-1002537001,视频课程,入门,中国大学MOOC,信息安全
内容审核_2,内容审核,传播学概论,媒体传播规律与内容审核标准理解。,https://www.icourse163.org/learn/BNU-1003377001,视频课程,入门,中国大学MOOC,传播学
内容审核_3,内容审核,民法总论,内容审核中侵权与法律责任基础。,https://www.icourse163.org/learn/JSPI-1449756161,视频课程,进阶,中国大学MOOC,法律基础
内容审核_4,内容审核,沟通技巧,审核反馈与用户沟通技巧。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
内容审核_5,内容审核,Office办公软件应用,审核记录与报表制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
内容审核_6,内容审核,国家法律法规数据库,内容审核相关法规查询。,https://flk.npc.gov.cn/,文档教程,入门,全国人大,法规查询
内容审核_7,内容审核,Python语言程序设计,审核辅助脚本与自动化工具。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
内容审核_8,内容审核,Linux系统管理,审核系统运维基础。,https://www.icourse163.org/learn/OUCC-1002337008,视频课程,入门,中国大学MOOC,Linux
内容审核_9,内容审核,Pro Git第二版（中文版）,审核规则文档版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
内容审核_10,内容审核,Learning How to Learn,Coursera学习科学课程，提升审核工作效率。,https://www.coursera.org/learn/learning-how-to-learn,视频课程,入门,Coursera,时间管理
内容审核_11,内容审核,统计学,审核数据分析与质量监控。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
总助_CEO助理_董事长助理_1,总助/CEO助理/董事长助理,管理学原理,企业管理基本理论与决策方法。,https://www.icourse163.org/learn/BIT-1002537001,视频课程,入门,中国大学MOOC,管理学
总助_CEO助理_董事长助理_2,总助/CEO助理/董事长助理,人力资源管理,协助高管进行人才管理与组织建设。,https://www.icourse163.org/learn/USTB-1206417815,视频课程,入门,中国大学MOOC,人力资源管理
总助_CEO助理_董事长助理_3,总助/CEO助理/董事长助理,项目管理,协助高管跟进重点项目进度。,https://www.icourse163.org/learn/NWPU-1003729004,视频课程,进阶,中国大学MOOC,项目管理
总助_CEO助理_董事长助理_4,总助/CEO助理/董事长助理,商务沟通,高层商务沟通与会议协调。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
总助_CEO助理_董事长助理_5,总助/CEO助理/董事长助理,沟通技巧,高管日程协调与内外部沟通。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
总助_CEO助理_董事长助理_6,总助/CEO助理/董事长助理,Office办公软件应用,高级Excel、PPT与文档处理。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
总助_CEO助理_董事长助理_7,总助/CEO助理/董事长助理,市场营销,理解公司战略与市场环境。,https://www.icourse163.org/learn/ZBVC-1003007001,视频课程,入门,中国大学MOOC,市场营销
总助_CEO助理_董事长助理_8,总助/CEO助理/董事长助理,统计学,经营数据分析与报告撰写。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
总助_CEO助理_董事长助理_9,总助/CEO助理/董事长助理,edX管理学课程,edX管理学课程，培养高管助理所需的管理视野。,https://www.edx.org/learn/management,文档教程,进阶,edX,管理技能
总助_CEO助理_董事长助理_10,总助/CEO助理/董事长助理,Learning How to Learn,Coursera学习科学课程，提升日程管理与学习效率。,https://www.coursera.org/learn/learning-how-to-learn,视频课程,入门,Coursera,时间管理
总助_CEO助理_董事长助理_11,总助/CEO助理/董事长助理,Pro Git第二版（中文版）,文档与协作版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
总助_CEO助理_董事长助理_12,总助/CEO助理/董事长助理,营销策划,汇报PPT与视觉材料策划能力。,https://www.icourse163.org/learn/NBCC-1001616007,视频课程,进阶,中国大学MOOC,设计制作
总助_CEO助理_董事长助理_13,总助/CEO助理/董事长助理,工程项目管理,大型项目协调与进度跟踪。,https://www.icourse163.org/learn/TONGJI-46008,视频课程,进阶,中国大学MOOC,项目管理
统计员_1,统计员,统计学,中国人民大学统计学系统课程。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,入门,中国大学MOOC,统计学
统计员_2,统计员,Python语言程序设计,统计数据处理与自动化分析。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
统计员_3,统计员,Office办公软件应用,Excel高级函数与数据透视表。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
统计员_4,统计员,MySQL数据库设计与应用,统计数据存储与SQL查询。,https://www.icourse163.org/learn/KMUST-1206687836,视频课程,进阶,中国大学MOOC,MySQL
统计员_5,统计员,Pandas入门指南,Python数据分析核心库。,https://pandas.pydata.org/docs/getting_started/index.html,文档教程,进阶,Pandas官方,Pandas
统计员_6,统计员,NumPy用户指南,Python数值计算基础库。,https://numpy.org/doc/stable/user/index.html,文档教程,进阶,NumPy官方,NumPy
统计员_7,统计员,Matplotlib教程,统计图表可视化。,https://matplotlib.org/stable/tutorials/index.html,文档教程,进阶,Matplotlib官方,数据可视化
统计员_8,统计员,SPSS教程,IBM SPSS Statistics官方文档入门。,https://www.ibm.com/docs/en/spss-statistics,文档教程,进阶,IBM,SPSS
统计员_9,统计员,R语言统计,Coursera R语言统计入门课程集合。,https://www.coursera.org/courses?query=r%20statistics,文档教程,进阶,Coursera,R语言
统计员_10,统计员,W3Schools SQL教程,SQL数据查询与统计报表基础。,https://www.w3schools.com/sql/,文档教程,入门,W3Schools,SQL基础
统计员_11,统计员,Runoob Python3教程,Python数据处理入门，统计自动化脚本参考。,https://www.runoob.com/python3/python3-tutorial.html,文档教程,入门,Runoob,Python
统计员_12,统计员,Six Sigma入门,质量统计与过程控制方法。,https://www.isixsigma.com/new-to-six-sigma/getting-started/,文档教程,进阶,iSixSigma,Six Sigma
统计员_13,统计员,沟通技巧,统计报告撰写与汇报表达。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
统计员_14,统计员,Pro Git第二版（中文版）,统计脚本与文档版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
培训师_1,培训师,培训师培训,企业内训师技能与课程设计方法。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,培训技巧
培训师_2,培训师,人力资源管理,培训需求分析与培训体系设计。,https://www.icourse163.org/learn/USTB-1206417815,视频课程,进阶,中国大学MOOC,培训体系
培训师_3,培训师,Office办公软件应用,培训PPT与讲义制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
培训师_4,培训师,营销策划,培训视觉材料与课件策划设计。,https://www.icourse163.org/learn/NBCC-1001616007,视频课程,进阶,中国大学MOOC,设计制作
培训师_5,培训师,Learning How to Learn,Coursera学习科学课程，理解成人学习规律。,https://www.coursera.org/learn/learning-how-to-learn,视频课程,入门,Coursera,课程设计
培训师_6,培训师,Coursera UX设计基础,Coursera Google UX设计入门，培训体验设计参考。,https://www.coursera.org/learn/foundations-user-experience-design,视频课程,进阶,Coursera,培训评估
培训师_7,培训师,Coursera教学设计,Coursera Instructional Design课程集合。,https://www.coursera.org/courses?query=instructional%20design,文档教程,进阶,Coursera,教学设计
培训师_8,培训师,心理学概论,理解学员学习心理与动机。,https://www.icourse163.org/learn/BNU-1003377001,视频课程,入门,中国大学MOOC,心理学
培训师_9,培训师,Pro Git第二版（中文版）,培训材料版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
培训师_10,培训师,edX管理学课程,edX管理学课程，提升培训管理与组织能力。,https://www.edx.org/learn/management,文档教程,进阶,edX,演讲技巧
培训师_11,培训师,Zoom培训资源,Zoom官方在线培训与虚拟教室指南。,https://support.zoom.com/hc/en,文档教程,入门,Zoom,在线培训
培训师_12,培训师,Articulate E-Learning,Articulate在线课程开发资源中心。,https://community.articulate.com/,文档教程,进阶,Articulate,在线课程
咨询顾问_1,咨询顾问,管理学原理,企业管理诊断与咨询方法论基础。,https://www.icourse163.org/learn/BIT-1002537001,视频课程,入门,中国大学MOOC,管理学
咨询顾问_2,咨询顾问,市场营销,市场战略与营销咨询分析框架。,https://www.icourse163.org/learn/ZBVC-1003007001,视频课程,入门,中国大学MOOC,市场营销
咨询顾问_3,咨询顾问,项目管理,咨询项目交付与进度管理。,https://www.icourse163.org/learn/NWPU-1003729004,视频课程,进阶,中国大学MOOC,项目管理
咨询顾问_4,咨询顾问,商务沟通,客户沟通、方案汇报与谈判技巧。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
咨询顾问_5,咨询顾问,沟通技巧,咨询访谈与需求挖掘技巧。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
咨询顾问_6,咨询顾问,统计学,咨询数据分析与量化研究。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
咨询顾问_7,咨询顾问,Office办公软件应用,咨询报告与Excel模型制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
咨询顾问_8,咨询顾问,Atlassian Agile指南,敏捷咨询与迭代交付方法论。,https://www.atlassian.com/agile,文档教程,入门,Atlassian,SWOT分析
咨询顾问_9,咨询顾问,edX管理学课程,edX管理学课程，战略与管理咨询基础。,https://www.edx.org/learn/management,文档教程,进阶,edX,咨询方法
咨询顾问_10,咨询顾问,Learning How to Learn,Coursera学习科学课程，提升分析与解决问题能力。,https://www.coursera.org/learn/learning-how-to-learn,视频课程,入门,Coursera,思维方法
咨询顾问_11,咨询顾问,Scrum Guide,Scrum官方指南，现代组织敏捷咨询常用框架。,https://scrumguides.org/,文档教程,进阶,Scrum,战略咨询
咨询顾问_12,咨询顾问,Pro Git第二版（中文版）,咨询文档版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
咨询顾问_13,咨询顾问,营销策划,咨询汇报PPT与方案策划能力。,https://www.icourse163.org/learn/NBCC-1001616007,视频课程,进阶,中国大学MOOC,设计制作
产品专员_助理_1,产品专员/助理,软件工程,理解软件产品开发流程与需求管理。,https://www.icourse163.org/learn/PKU-1002525006,视频课程,入门,中国大学MOOC,软件工程
产品专员_助理_2,产品专员/助理,需求分析与软件设计,产品需求分析与原型设计基础。,https://www.icourse163.org/learn/BFU-1003377002,视频课程,进阶,中国大学MOOC,需求分析
产品专员_助理_3,产品专员/助理,用户体验设计,产品交互与用户体验设计入门。,https://www.icourse163.org/learn/BIT-1002537001,视频课程,入门,中国大学MOOC,UX设计
产品专员_助理_4,产品专员/助理,市场营销,产品定位与市场分析。,https://www.icourse163.org/learn/ZBVC-1003007001,视频课程,入门,中国大学MOOC,市场营销
产品专员_助理_5,产品专员/助理,网络营销,产品推广与新媒体运营。,https://www.icourse163.org/learn/CZU-1206816806,视频课程,进阶,中国大学MOOC,产品推广
产品专员_助理_6,产品专员/助理,Python语言程序设计,产品数据分析基础。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
产品专员_助理_7,产品专员/助理,Office办公软件应用,产品文档与PRD撰写。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
产品专员_助理_8,产品专员/助理,沟通技巧,跨团队沟通与需求传达。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
产品专员_助理_9,产品专员/助理,Coursera UX设计基础,Coursera Google UX设计入门，用户研究与原型设计。,https://www.coursera.org/learn/foundations-user-experience-design,视频课程,进阶,Coursera,数据分析
产品专员_助理_10,产品专员/助理,Figma Help Center,Figma官方产品设计协作教程。,https://help.figma.com/hc/en-us,文档教程,进阶,Figma,原型设计
产品专员_助理_11,产品专员/助理,Agile Manifesto,敏捷产品开发基础理念。,https://agilemanifesto.org/,文档教程,入门,Agile,敏捷管理
产品专员_助理_12,产品专员/助理,Scrum Guide,Scrum框架与产品Backlog管理。,https://scrumguides.org/,文档教程,进阶,Scrum,Scrum
产品专员_助理_13,产品专员/助理,Pro Git第二版（中文版）,产品文档版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
风电工程师_1,风电工程师,风力发电原理,风能转换与风力机基本原理。,https://www.icourse163.org/learn/XJTU-1002537001,视频课程,入门,中国大学MOOC,风力发电
风电工程师_2,风电工程师,电气工程基础,电力系统与电气设备基础知识。,https://www.icourse163.org/learn/HIT-1002537001,视频课程,进阶,中国大学MOOC,电气工程
风电工程师_3,风电工程师,机械设计基础,风力机机械结构与传动设计。,https://www.icourse163.org/learn/BIT-1002537003,视频课程,进阶,中国大学MOOC,机械设计
风电工程师_4,风电工程师,项目管理,风电项目工程管理与进度控制。,https://www.icourse163.org/learn/NWPU-1003729004,视频课程,进阶,中国大学MOOC,项目管理
风电工程师_5,风电工程师,工程项目管理,大型风电场建设项目管理。,https://www.icourse163.org/learn/TONGJI-46008,视频课程,进阶,中国大学MOOC,工程项目管理
风电工程师_6,风电工程师,Linux系统管理,风电SCADA系统运维基础。,https://www.icourse163.org/learn/OUCC-1002337008,视频课程,入门,中国大学MOOC,Linux
风电工程师_7,风电工程师,Python语言程序设计,风电数据分析与监控脚本。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
风电工程师_8,风电工程师,质量管理,风电设备质量检验与标准。,https://www.icourse163.org/learn/BIT-1003377002,视频课程,入门,中国大学MOOC,质量管理
风电工程师_9,风电工程师,GWEC全球风能理事会,全球风能理事会官方资源与行业报告。,https://gwec.net/,文档教程,进阶,GWEC,行业报告
风电工程师_10,风电工程师,IEA Wind TCP,国际能源署风能技术合作计划资源。,https://iea-wind.org/about/,文档教程,进阶,IEA,风能技术
风电工程师_11,风电工程师,ISO 9001概览,ISO质量管理体系标准，风电设备质量检验参考。,https://www.iso.org/iso-9001-quality-management.html,文档教程,进阶,ISO,质量标准
风电工程师_12,风电工程师,Pro Git第二版（中文版）,工程文档版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
风电工程师_13,风电工程师,Office办公软件应用,工程报告与技术文档制作。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
销售运营_1,销售运营,销售管理,销售组织、团队管理与绩效评价。,https://www.icourse163.org/learn/HZAU-1003244009,视频课程,进阶,中国大学MOOC,销售管理
销售运营_2,销售运营,市场营销,市场分析与营销组合策略。,https://www.icourse163.org/learn/ZBVC-1003007001,视频课程,入门,中国大学MOOC,市场营销
销售运营_3,销售运营,网络营销,新媒体运营与数字化推广工具。,https://www.icourse163.org/learn/CZU-1206816806,视频课程,进阶,中国大学MOOC,网络营销
销售运营_4,销售运营,推销原理与实务,推销流程与网络销售技巧。,https://www.icourse163.org/learn/JSJZY-1206744802,视频课程,入门,中国大学MOOC,推销技巧
销售运营_5,销售运营,商务沟通,销售与运营跨部门沟通协作。,https://www.icourse163.org/learn/AHDX-1460887167,视频课程,入门,中国大学MOOC,商务沟通
销售运营_6,销售运营,Office办公软件应用,销售数据报表与运营分析。,https://www.icourse163.org/learn/WHU-1002537001,视频课程,入门,中国大学MOOC,Office办公
销售运营_7,销售运营,Python语言程序设计,销售运营数据处理自动化。,https://www.icourse163.org/learn/PKU-1002525007,视频课程,入门,中国大学MOOC,Python
销售运营_8,销售运营,HubSpot CRM教程,CRM与销售流程管理。,https://academy.hubspot.com/courses/crm,文档教程,入门,HubSpot,CRM
销售运营_9,销售运营,HubSpot Inbound Sales,HubSpot入站销售免费课程。,https://academy.hubspot.com/courses/inbound-sales,文档教程,进阶,HubSpot,Inbound销售
销售运营_10,销售运营,Salesforce Trailhead,Salesforce CRM与销售技能学习平台。,https://trailhead.salesforce.com/,文档教程,入门,Salesforce,CRM销售
销售运营_11,销售运营,Skillshop Google Ads,Google广告与数字营销认证学习。,https://skillshop.exceedlms.com/student/catalog/list?category_ids=6431-google-ads,文档教程,进阶,Google,数字营销
销售运营_12,销售运营,Statistics基础,中国人民大学统计学，支撑运营数据分析。,https://www.icourse163.org/learn/RUC-1002537001,视频课程,进阶,中国大学MOOC,数据分析
销售运营_13,销售运营,Pro Git第二版（中文版）,销售运营文档版本管理。,https://git-scm.com/book/zh/v2,文档教程,入门,Git官方,Git版本控制
job_interview1,ALL,大学生职业发展与就业指导,福州大学就业指导课，涵盖生涯规划、职业化简历撰写、笔试与面试应对及求职礼仪，适合各岗位通用求职准备。,https://www.icourse163.org/learn/FZU-1001743004,视频课程,入门,中国大学MOOC,求职指导
job_interview2,ALL,求职OMG-大学生就业指导与技能开发,中国海洋大学国家级一流课程，以OMG求职法讲解网申、笔试、群面、单面等环节，帮助提升 offer 成功率。,https://www.icourse163.org/learn/ouc-1001769006,视频课程,入门,中国大学MOOC,面试技巧
job_interview3,ALL,年轻人的第一堂就业指导课,兄弟连教育就业课，覆盖简历投递、面试形式与礼仪、自我介绍及常见面试题应答技巧。,https://www.icourse163.org/learn/itxdl-1002597008,视频课程,入门,中国大学MOOC,面试技巧
job_interview4,ALL,从大学生到职场精英的通关秘籍,湖南铁道职业技术学院职业发展课，系统讲解求职定位、应聘材料、面试方法与职场适应。,https://www.icourse163.org/learn/HNRPC-1002586003,视频课程,入门,中国大学MOOC,求职指导
job_interview5,ALL,求职攻略,南京信息职业技术学院求职实践课，含简历制作、模拟面试互评与求职陷阱防范，强化应试实战。,https://www.icourse163.org/learn/NJCIT-1449790164,视频课程,入门,中国大学MOOC,简历撰写
job_interview6,ALL,职场菜鸟礼仪指南,昆明理工大学礼仪课，专设求职面试礼仪模块，涵盖着装、举止、位次与商务沟通等应试形象规范。,https://www.icourse163.org/learn/KMUST-1206706806,视频课程,入门,中国大学MOOC,面试礼仪
job_interview7,ALL,沟通技巧,清华大学沟通课程，训练倾听表达与临场沟通，适用于结构化面试、无领导小组讨论等场景。,https://www.icourse163.org/learn/THU-1002537002,视频课程,入门,中国大学MOOC,沟通技巧
job_interview8,ALL,面试沟通技巧,福建师范大学求职力课程，从认知准备、沟通技能与心理调适三模块训练自我呈现、克服紧张及线上面试应对。,https://www.icourse163.org/learn/FJNU-1206682820,视频课程,入门,中国大学MOOC,面试技巧
job_interview9,ALL,人力资源管理,中央财经大学HR慕课，专题讲解招聘选拔、面试设计与人才评估，帮助理解考官关注点并提升结构化应答能力。,https://www.icourse163.org/learn/CUFE-1003438001,视频课程,进阶,中国大学MOOC,面试技巧
job_interview10,ALL,牛客网笔试面试题库,牛客网求职练习平台，提供名企笔试真题、面试经验与专项题库，支撑综合应试与技术面准备。,https://www.nowcoder.com/exam/intelligent,在线练习,进阶,牛客网,笔试面试
